filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy,idioma,parte
PL0117P3.txt,-0.263763856827,-11.2088519526,-11.0274236912,-13.5408147243,7.201034036830001,-1.4037323020899999,5.3910214431300005,-2.9357362209900004,3.6251831757699997,-7.36240442606,1.4206815375200001,0.572641291147,PL,P3
PL0118P1.txt,-2.7036314087099997,-2.03026031446,0.825118350403,-3.22695166319,-0.764081517023,-1.71980433143,-2.7572724151,-2.7040568502900006,0.916150511353,-2.4079930396,-0.48654396210199996,-2.2380728420200002,PL,P1
PL0118P2.txt,-9.565665509910001,2.74608578605,9.520167330760001,-3.4567229734,1.96744449088,-0.7363578276649999,-5.043631174190001,-3.6185409840699996,0.306859677091,-2.7500155369200003,-0.42512886363799995,-3.3911759193,PL,P2
PL0118P3.txt,-3.04674606843,-16.0384469749,-20.4490836744,-7.849795652789999,10.2291550407,-4.88027866937,-3.4765156890599997,-5.265052260169999,2.3681992191,-2.56528910997,-3.07462154152,9.555491954219999,PL,P3
PL0119P1.txt,-6.339277610519999,-15.4240622292,-4.367961176640001,-6.8230010749000005,9.29811727077,-5.937973116880001,-7.7075307221000005,-1.5272845838100002,0.42548592719800005,-2.5433874413799997,0.754935808724,2.53899977636,PL,P1
PL0119P2.txt,-2.3644365574400004,-3.8221679303099996,-3.22751364952,4.1919069776899995,-3.68984173734,-0.10636649796299999,-2.94166401778,-0.11896955349400001,0.09331029028280001,3.2341835643400003,2.7034487098400004,1.14350397325,PL,P2
PL0119P3.txt,10.6579976514,-9.34526712522,-7.39229471541,1.8873502519499998,26.810565311399998,-5.6822055998300005,0.24021257098499998,-0.17143760792100002,-1.29636336933,5.5582554240699995,3.2784894423699997,2.3358104954,PL,P3
PL0120P1.txt,-13.1336550566,1.9568719451900003,0.316985165168,2.4782990438900003,-2.63745101279,2.41775322879,-5.89300176771,1.17732025082,-2.39172001367,0.527657222933,1.8189569000999999,-3.1526227063300003,PL,P1
PL0120P2.txt,-20.1312985631,1.9539680885599997,-2.09027475843,3.06750395329,-8.89791096117,2.90901976306,-3.5236647047000003,-1.1256484924299999,-1.18594897126,-1.9242337345500002,-1.2891229223799998,-1.68199480652,PL,P2
PL0120P3.txt,-4.05621485124,-2.1473577558200003,-4.14882987098,6.76464888264,8.14090100967,0.528652145283,-1.6759484009,-1.48207227838,-0.9947385583920001,-1.55869663394,8.61815062964,0.996994229037,PL,P3
PL0121P1.txt,-15.9375096222,-8.670636884730001,-7.19364940163,-9.382328717610001,-3.07048705018,-0.103754990526,-5.78049010475,-2.87288832851,3.97954421231,-4.47449632005,-1.13249302437,-2.1990780832700003,PL,P1
PL0121P2.txt,-15.3359364703,-1.5895830254899999,-2.1210637043,2.59165664856,-5.68584019356,0.979286509876,-4.42613722049,-0.407048081233,-1.7852318444,1.7148354824399998,1.9066964050400002,0.38498504741800005,PL,P2
PL0121P3.txt,5.49604157944,6.80401339735,-0.577677949511,3.4502608252999996,-3.78036634106,0.749312056214,-2.05303303028,-0.499348043177,-6.029625886390001,4.51848796658,-0.24236403395300002,1.3167762858399998,PL,P3
