filename,np_elaboration,verb_vac_frequency,nouns_as_modifiers,determiners,vac_frequency,association_strength,diversity_and_frequency,possessives,frequency,idioma,parte
CH0151P3.txt,9.359392019289999,-13.0098917132,-3.49217606494,1.67124544741,-6.35555951962,-2.37754324851,4.50432270649,-2.28221380652,1.6808675013699999,CH,P3
CH0152P1.txt,9.80838519963,0.56773611085,7.25008916923,1.39435278403,2.12764247896,0.3393283446,-0.49394769745399997,-1.59571665519,1.22120929844,CH,P1
CH0152P2.txt,3.97178836834,-4.90951229866,-1.47739010014,3.3531929156499998,3.2413367784099996,-1.26379967543,-0.6693558504070001,-0.234215586584,0.45196459547,CH,P2
CH0152P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,CH,P3
CH0153P1.txt,5.691636389099999,-1.4038371715,4.16365403621,2.05938445632,-1.15382580063,-0.14160398108799999,1.29241109733,-2.28221380652,-0.440727644701,CH,P1
CH0153P2.txt,13.1941801285,-6.49150418544,2.65103828929,5.54509810355,2.49198679545,1.69238097098,0.701221637573,0.177718585986,0.47862752230899996,CH,P2
CH0153P3.txt,6.31678233111,5.66081157648,0.7698019268330001,5.05781797176,0.580207032608,-0.43047411875200003,0.391888205841,-2.28221380652,0.08888122095889998,CH,P3
DU0101P1.txt,5.59406109661,1.18840420227,0.157185531449,-1.58928173241,0.0896548005965,-1.9255191026400003,0.289455278409,-2.11981042595,0.11650712394200001,DU,P1
DU0101P2.txt,-1.25029762707,2.89157897106,-0.278578272098,-2.15943860447,-0.318013902723,-1.7087430323500001,-1.9083155959599998,-0.283428405209,0.764660304972,DU,P2
DU0101P3.txt,-10.5377875699,-11.7582303138,-7.1226878495,11.0758824548,-3.5158025460699998,6.08948425625,4.54526514731,-2.28221380652,2.2210654654099997,DU,P3
DU0103P1.txt,-0.8204556103470001,-2.2496167318599998,-3.2256721406200004,-3.5830216147600003,-4.66240235886,-0.137009810011,4.12448859647,2.06749389937,0.5848189314810001,DU,P1
DU0103P2.txt,4.22116580215,-0.9611334511049999,1.52703207229,3.42930943548,-0.0006835667726690001,5.063116877230001,-0.48797771129699996,-1.97113127472,0.359984017104,DU,P2
DU0103P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,DU,P3
DU0104P1.txt,3.12121198541,1.7315216012999999,-1.33255808876,-0.036331137154699995,-1.40820785583,1.1312364636399999,3.57462063191,5.26734614578,-0.929891962779,DU,P1
DU0104P2.txt,-3.10415856059,-0.111468668703,2.24908611289,-0.35425026014,-1.19565594962,0.951205359365,0.7167178224070001,1.13916701604,-0.912464553,DU,P2
DU0104P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,DU,P3
DU0105P1.txt,-19.273886562,-11.730742198800002,-9.42583234315,-7.47999532707,-3.38165324239,-2.37345515218,4.50786162952,-2.28221380652,2.37653486015,DU,P1
DU0105P2.txt,-3.90859550335,2.45511571905,-0.428539945079,0.524651825371,-0.496698328817,-1.82849051241,-1.0918135820700001,-2.28221380652,1.4585371466200001,DU,P2
