filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy
LOCNEC_36_P3.txt,-13.3620467953,-0.564224378004,-8.54128719345,-0.614041194643,-11.6655627244,6.81146130582,6.79748757636,-0.482934856175,-2.30116724315,-0.787499104207,0.135858881542,4.41027963419
LOCNEC_47_P3.txt,-11.1040113628,-8.39740169229,-7.07160744722,-3.69316636249,-0.0267122922705,-1.44120110928,-0.877401782879,-3.11496396601,-1.77614165048,-2.1235369824,0.646049284623,-0.994021078427
LOCNEC_12_P2.txt,7.61572050654,4.63192667807,3.90207205618,4.72938397399,1.18074887854,0.9137319107,-0.131404695652,1.64940787386,0.583907202774,-0.0273775948032,0.817346986767,-2.56068574548
LOCNEC_8_P3.txt,-22.3866274204,-18.7324056644,-14.5456140972,-1.40279238521,3.95886883339,-0.660097634278,1.36280827021,0.941101559855,-5.77253716337,-3.8782012002,4.04109241051,3.66387153479
CAOS-E C2_js_P3.txt,-5.9834252995,-9.01760131906,-15.8547312644,-5.87775247058,6.47811694532,-4.7206175662,1.66555319354,-4.22863669318,-0.556748195743,-1.88277722239,-2.70355890234,-0.141415136049
CAOS-E C2_clc_P3.txt,-13.2142323413,-5.55897258523,-9.04705917357,-7.83199273766,4.92831505244,-4.61536929774,-3.56246121302,-4.92375032896,1.64032587955,1.26936263618,-1.07083571969,0.40069969829
CAOS-E C2_clc_P2.txt,-7.43419259752,-1.33154020522,4.38786903682,1.64017120802,4.98258335156,-2.16882169479,-3.17601918743,1.337720305,1.21432661894,1.1048688478,0.0701427643165,-2.00393295979
CAOS-E C2_js_P2.txt,-11.9358450786,-3.29231895511,-4.67514939893,10.0893635252,-10.3624684032,6.23708270039,-2.50465868637,-2.07883067451,-1.42662992895,0.774212415196,-1.52320436803,-1.80948763146
LOCNEC_8_P2.txt,8.71742394749,2.69546712501,4.88850774996,2.12687295488,3.73271757555,-2.19204155565,-4.19182744778,0.873262094296,1.99908199256,1.94130104648,1.21535274028,-1.3529867423
LOCNEC_12_P3.txt,-4.56611977358,10.8289832072,-2.25192363464,-10.152807956,-7.88362650764,12.3515794283,4.34284611284,-1.32803022892,-5.40249307122,-4.42249167566,-2.85052737215,0.545012553987
